<text id="machado1908">
<s>
ontem	ADV	ontem
mesmo	ADJ	mesmo
,	VIRG	,
aqui	ADV	aqui
em	PRP	em
casa	NOM	casa
.	SENT	.
</s>
<s>
E	CONJ	e
D.	NOM	<unknown>
Carmo	V	<unknown>
continuou	V	continuar
o	DET	o
que	PR	que
ia	V	ir
dizendo	V	dizer
antes	ADV	antes
:	SENT	:
Alguns	P	algum
levarão	V	levar
as	DET	a
filhas	NOM	filho
,	VIRG	,
e	CONJ	e
é	V	ser
natural	ADJ	natural
a	PRP	a
um	DET	um
rapaz	NOM	rapaz
o	DET	o
desejo	NOM	desejo
de	PRP	de
ver	V	ver
moças	NOM	moço
.	SENT	.
</s>
<s>
Tristão	NOM	tristão
acha	V	achar
que	CONJSUB	que
as	DET	a
suas	ADJ	sua
patrícias	NOM	patrício
são	V	ser
muito	ADV	muito
graciosas	ADJ	gracioso
;	SENT	;
mais	ADV	mais
de	PRP	de
uma	DET	uma
vez	NOM	vez
o	P	o
tem	V	ter
dito	ADJ	dito
.	SENT	.
</s>
<s>
Também	ADV	também
se	P	se
não	ADV	não
houver	V	haver
lá	ADV	lá
nenhuma	P	nenhuma
é	V	ser
provável	ADJ	provável
que	PR	que
acabe	V	acabar
a	DET	a
visita	NOM	visita
cedo	ADV	cedo
e	CONJ	e
torne	V	tornar
para	PRP	para
casa	NOM	casa
.	SENT	.
</s>
<s>
Tristão	NOM	tristão
é	V	ser
cada	ADJ	cada
vez	NOM	vez
mais	ADV	mais
amigo	NOM	amigo
nosso	ADJ	nosso
.	SENT	.
</s>
<s>
Conhecia	V	conhecer
este	DET	este
outro	ADJ	outro
tema	NOM	tema
,	VIRG	,
e	CONJ	e
acenei	V	acenar
de	PRP	de
cabeça	NOM	cabeça
que	PR	que
sim	ADV	sim
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
disse	V	dizer
a	DET	a
mesma	ADJ	mesmo
coisa	NOM	coisa
.	SENT	.
</s>
<s>
O	DET	o
que	PR	que
ele	P	ele
não	ADV	não
disse	V	dizer
,	VIRG	,
nem	CONJ	nem
eu	P	eu
esperei	V	esperar
,	VIRG	,
foi	V	ir
a	DET	a
nota	NOM	nota
melancólica	ADJ	melancólico
que	PR	que
a	DET	a
mulher	NOM	mulher
trouxe	V	trazer
à	PRP+DET	a
conversação	NOM	conversação
,	VIRG	,
e	CONJ	e
que	PR	que
eu	P	eu
cuidei	V	cuidar
de	PRP	de
atenuar	V	atenuar
,	VIRG	,
como	CONJ	como
pude	V	poder
.	SENT	.
</s>
<s>
Os	DET	o
dias	NOM	dia
vão	V	ir
correndo	V	correr
,	VIRG	,
disse	V	dizer
ela	P	ela
,	VIRG	,
e	CONJ	e
os	DET	o
últimos	ADJ	último
correrão	V	correr
mais	ADV	mais
depressa	ADV	depressa
;	SENT	;
brevemente	ADV	brevemente
o	DET	o
nosso	ADJ	nosso
Tristão	NOM	tristão
volta	V	voltar
para	PRP	para
Lisboa	NOM	Lisboa
e	CONJ	e
nunca	ADV	nunca
mais	ADV	mais
virá	V	vir
cá	ADV	cá
,	VIRG	,
ou	CONJ	ou
só	ADV	só
virá	V	vir
para	PRP	para
ver	V	ver
as	DET	a
nossas	ADJ	nossa
covas	NOM	cova
.	SENT	.
</s>
<s>
Ora	CONJ	ora
,	VIRG	,
D.	NOM	<unknown>
Carmo	NOM	carmo
!	SENT	!
deixe-se	V+P	deixar
de	PRP	de
idéias	NOM	ideia
tristes	ADJ	triste
.	SENT	.
</s>
<s>
Carmo	NOM	carmo
tem	V	ter
razão	NOM	razão
,	VIRG	,
interveio	V	intervir
o	DET	o
marido	NOM	marido
;	SENT	;
o	DET	o
tempo	NOM	tempo
acabará	V	acabar
depressa	ADV	depressa
para	PRP	para
que	PR	que
ele	P	ele
se	P	se
vá	V	ir
,	VIRG	,
e	CONJ	e
não	ADV	não
ficará	V	ficar
às	PRP+DET	a
nossas	ADJ	nossa
ordens	NOM	ordem
para	PRP	para
que	PR	que
fiquemos	V	ficar
eternamente	ADV	eternamente
na	PRP+DET	em
vida	NOM	vida
.	SENT	.
</s>
<s>
Todos	P	todo
nós	P	nós
lá	ADV	lá
vamos	V	ir
,	VIRG	,
disse	V	dizer
eu	P	eu
.	SENT	.
</s>
<s>
A	DET	a
morte	NOM	morte
é	V	ser
outro	ADJ	outro
desembargador	NOM	desembargador
,	VIRG	,
conta	V	contar
muitos	ADJ	muito
amigos	NOM	amigo
que	PR	que
lá	ADV	lá
passam	V	passar
as	DET	a
noites	NOM	noite
,	VIRG	,
e	CONJ	e
os	DET	o
que	PR	que
têm	V	ter
filhas	NOM	filho
levam	V	levar
as	DET	a
filhas	NOM	filho
.	SENT	.
</s>
<s>
Isto	P	isto
é	V	ser
certo	ADJ	certo
,	VIRG	,
mas	CONJ	mas
o	DET	o
melhor	ADV	melhor
é	V	ser
não	ADV	não
pensar	V	pensar
nela	PRP+P	ela
.	SENT	.
</s>
<s>
Não	ADV	não
é	V	ser
nela	PRP+P	ela
,	VIRG	,
é	V	ser
nele	PRP+P	ele
,	VIRG	,
emendou	V	emendar
D.	NOM	<unknown>
Carmo	NOM	carmo
;	SENT	;
falo	V	falar
do	PRP+DET	de
nosso	ADJ	nosso
Tristão	NOM	tristão
,	VIRG	,
que	PR	que
se	P	se
irá	V	ir
brevemente	ADV	brevemente
.	SENT	.
</s>
<s>
Sorri	V	sorrir
e	CONJ	e
disse	V	dizer
:	SENT	:
Ele	P	ele
se	P	se
irá	V	ir
,	VIRG	,
creio	V	crer
,	VIRG	,
mas	CONJ	mas
ficará	V	ficar
ela	P	ela
.	SENT	.
</s>
<s>
Acentuei	V	acentuar
bem	ADV	bem
os	DET	o
pronomes	NOM	pronome
,	VIRG	,
e	CONJ	e
não	ADV	não
seria	V	ser
preciso	ADJ	preciso
;	SENT	;
Carmo	V	<unknown>
entendeu-me	V	<unknown>
logo	ADV	logo
e	CONJ	e
bem	ADV	bem
.	SENT	.
</s>
<s>
O	DET	o
ar	NOM	ar
de	PRP	de
riso	NOM	riso
que	PR	que
se	P	se
lhe	P	lhe
espraiou	V	espraiar
do	PRP+DET	de
rosto	NOM	rosto
mostrou	V	mostrar
que	CONJSUB	que
entendera	V	entender
a	DET	a
alusão	NOM	alusão
à	PRP+DET	a
bela	ADJ	belo
Fidélia	NOM	<unknown>
.	SENT	.
</s>
<s>
Era	V	ser
uma	DET	uma
consolação	NOM	consolação
grande	ADJ	grande
.	SENT	.
</s>
<s>
Não	ADV	não
obstante	ADJ	obstante
,	VIRG	,
a	DET	a
consolação	NOM	consolação
só	ADV	só
cabe	V	caber
ao	PRP+DET	a
que	PR	que
dói	V	doer
,	VIRG	,
e	CONJ	e
a	DET	a
dor	NOM	dor
da	PRP+DET	de
perda	NOM	perda
de	PRP	de
um	DET	um
já	ADV	já
não	ADV	não
seria	V	ser
menor	ADJ	menor
que	CONJSUB	que
o	DET	o
prazer	NOM	prazer
da	PRP+DET	de
conservação	NOM	conservação
da	PRP+DET	de
outra	ADJ	outro
.	SENT	.
</s>
<s>
Logo	ADV	logo
vi	V	ver
essas	DET	essa
duas	CARD	dois
expressões	NOM	expressão
no	PRP+DET	em
rosto	NOM	rosto
da	PRP+DET	de
boa	ADJ	bom
senhora	NOM	senhor
,	VIRG	,
combinadas	V	combinar
em	PRP	em
uma	DET	uma
só	ADJ	só
e	CONJ	e
única	ADJ	único
,	VIRG	,
espécie	NOM	espécie
de	PRP	de
meio	NOM	meio
luto	NOM	luto
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
também	ADV	também
sentiria	V	sentir
como	CONJ	como
a	DET	a
mulher	NOM	mulher
,	VIRG	,
mas	CONJ	mas
o	DET	o
ofício	NOM	ofício
de	PRP	de
banqueiro	NOM	banqueiro
obriga	V	obrigar
e	CONJ	e
acostuma	V	acostumar
a	PRP	a
dissimular	V	dissimular
.	SENT	.
</s>
<s>
E	CONJ	e
talvez	ADV	talvez
ainda	ADV	ainda
não	ADV	não
falassem	V	falar
entre	PRP	entre
si	P	si
do	PRP+DET	de
próximo	ADJ	próximo
regresso	NOM	regresso
do	PRP+DET	de
Tristão	NOM	tristão
;	SENT	;
felicidade	NOM	felicidade
rima	V	rimar
com	PRP	com
eternidade	NOM	eternidade
,	VIRG	,
e	CONJ	e
estes	P	este
eram	V	ser
felizes	ADJ	feliz
.	SENT	.
</s>
<s>
Eram	V	ser
felizes	ADJ	feliz
,	VIRG	,
e	CONJ	e
foi	V	ir
o	DET	o
marido	NOM	marido
que	PR	que
primeiro	CARD	primeiro
arrolou	V	arrolar
as	DET	a
qualidades	NOM	qualidade
novas	ADJ	novo
de	PRP	de
Tristão	NOM	tristão
.	SENT	.
</s>
<s>
A	DET	a
mulher	NOM	mulher
deixou-se	V+P	deixar
ir	V	ir
no	PRP+DET	em
mesmo	ADJ	mesmo
serviço	NOM	serviço
,	VIRG	,
e	CONJ	e
eu	P	eu
tive	V	ter
de	PRP	de
os	P	o
ouvir	V	ouvir
com	PRP	com
aquela	DET	aquela
complacência	NOM	complacência
,	VIRG	,
que	PR	que
é	V	ser
uma	DET	uma
qualidade	NOM	qualidade
minha	ADJ	minha
,	VIRG	,
e	CONJ	e
não	ADV	não
das	PRP+DET	de
novas	ADJ	novo
.	SENT	.
</s>
<s>
Quase	ADV	quase
que	PR	que
a	P	a
trouxe	V	trazer
da	PRP+DET	de
escola	NOM	escola
,	VIRG	,
se	P	se
não	ADV	não
foi	V	ir
do	PRP+DET	de
berço	NOM	berço
.	SENT	.
</s>
<s>
Contava	V	contar
minha	ADJ	minha
mãe	NOM	mãe
que	PR	que
eu	P	eu
raro	ADJ	raro
chorava	V	chorar
por	PRP	por
mama	NOM	mama
;	SENT	;
apenas	ADV	apenas
fazia	V	fazer
uma	DET	uma
cara	NOM	cara
feia	ADJ	feio
e	CONJ	e
implorativa	ADJ	implorativo
.	SENT	.
</s>
<s>
Na	PRP+DET	em
escola	NOM	escola
não	ADV	não
briguei	V	brigar
com	PRP	com
ninguém	P	ninguém
,	VIRG	,
ouvia	V	ouvir
o	DET	o
mestre	NOM	mestre
,	VIRG	,
ouvia	V	ouvir
os	DET	o
companheiros	NOM	companheiro
,	VIRG	,
e	CONJ	e
se	P	se
alguma	ADJ	alguma
vez	NOM	vez
estes	P	este
eram	V	ser
extremados	ADJ	extremado
e	CONJ	e
discutiam	V	discutir
,	VIRG	,
eu	P	eu
fazia	V	fazer
da	PRP+DET	de
minha	ADJ	minha
alma	NOM	alma
um	DET	um
compasso	NOM	compasso
,	VIRG	,
que	PR	que
abria	V	abrir
as	DET	a
pontas	NOM	ponta
aos	PRP+DET	a
dois	CARD	dois
extremos	NOM	extremo
.	SENT	.
</s>
<s>
Eles	P	ele
acabavam	V	acabar
esmurrando-se	V	<unknown>
e	CONJ	e
amando-me	V	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
quero	V	querer
elogiar-me	V	<unknown>
...	SENT	.
</s>
<s>..
Onde	V	ondar
estava	V	estar
eu	P	eu
?	SENT	?
Ah	I	ah
!	SENT	!
no	PRP+DET	em
ponto	NOM	ponto
em	PRP	em
que	PR	que
os	DET	o
dois	CARD	dois
velhos	NOM	velho
diziam	V	dizer
das	PRP+DET	de
qualidades	NOM	qualidade
do	PRP+DET	de
moço	NOM	moço
.	SENT	.
</s>
<s>
Não	ADV	não
mentiam	V	mentir
;	SENT	;
quando	CONJ	quando
muito	ADV	muito
,	VIRG	,
podiam	V	poder
exagerar	V	exagerar
alguma	ADJ	alguma
,	VIRG	,
mas	CONJ	mas
as	DET	a
que	PR	que
citavam	V	citar
deviam	V	dever
ser	V	ser
verdadeiras	ADJ	verdadeiro
:	SENT	:
bom	ADJ	bom
,	VIRG	,
carinhoso	ADJ	carinhoso
,	VIRG	,
atento	ADJ	atento
,	VIRG	,
justo	ADJ	justo
,	VIRG	,
puro	ADJ	puro
de	PRP	de
sentimentos	NOM	sentimento
,	VIRG	,
índole	NOM	índole
pacífica	ADJ	pacífico
,	VIRG	,
maneiras	NOM	maneira
educadas	ADJ	educado
,	VIRG	,
capaz	ADJ	capaz
de	PRP	de
sacrifícios	NOM	sacrifício
,	VIRG	,
se	P	se
fosse	V	fossar
necessário	ADJ	necessário
.	SENT	.
</s>
<s>
Não	ADV	não
o	P	o
tinham	V	ter
achado	V	achar
mau	ADJ	mau
nem	CONJ	nem
falho	ADJ	falho
,	VIRG	,
quando	CONJ	quando
ele	P	ele
chegou	V	chegar
;	SENT	;
agora	ADV	agora
,	VIRG	,
porém	CONJ	porém
,	VIRG	,
as	DET	a
qualidades	NOM	qualidade
antigas	ADJ	antigo
estavam	V	estar
apuradas	V	apurar
,	VIRG	,
e	CONJ	e
algumas	P	alguma
novas	ADJ	novo
apareciam	V	aparecer
.	SENT	.
</s>
<s>
Ainda	ADV	ainda
que	PR	que
eu	P	eu
discordasse	V	discordar
deles	PRP+P	de
não	ADV	não
diria	V	dizer
nada	P	nada
para	PRP	para
os	DET	o
não	ADV	não
aborrecer	V	aborrecer
,	VIRG	,
mas	CONJ	mas
que	PR	que
sabia	V	saber
eu	P	eu
que	PR	que
pudesse	V	poder
contrariar	V	contrariar
essa	DET	essa
opinião	NOM	opinião
de	PRP	de
amigos	NOM	amigo
?	SENT	?
Nada	P	nada
;	SENT	;
concordei	V	concordar
com	PRP	com
ambos	CARD	ambos
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Carmo	V	<unknown>
entendeu	V	entender
acaso	ADV	acaso
que	CONJSUB	que
o	DET	o
assunto	NOM	assunto
podia	V	poder
ser	V	ser
enfadonho	ADJ	enfadonho
a	DET	a
estranhos	ADJ	estranho
,	VIRG	,
e	CONJ	e
trocou	V	trocar
as	DET	a
mãos	NOM	mão
à	PRP+DET	a
conversa	NOM	conversa
.	SENT	.
</s>
<s>
Não	ADV	não
totalmente	ADV	totalmente
,	VIRG	,
é	V	ser
verdade	NOM	verdade
;	SENT	;
falou	V	falar
da	PRP+DET	de
casa	NOM	casa
do	PRP+DET	de
Desembargador	NOM	desembargador
Campos	NOM	campo
e	CONJ	e
do	PRP+DET	de
que	PR	que
iria	V	ir
por	PRP	por
lá	ADV	lá
.	SENT	.
</s>
<s>
Eu	P	eu
(	QUOTE	(
habilmente	ADV	habilmente
,	VIRG	,
confesso	V	confessar
)	QUOTE	)
querendo	V	querer
saber	V	saber
o	DET	o
estado	NOM	estado
do	PRP+DET	de
coração	NOM	coração
de	PRP	de
Osório	V	<unknown>
,	VIRG	,
perguntei	V	perguntar
se	P	se
ele	P	ele
não	ADV	não
estaria	V	estar
lá	ADV	lá
também	ADV	também
,	VIRG	,
ele	P	ele
,	VIRG	,
que	PR	que
também	ADV	também
é	V	ser
do	PRP+DET	de
foro	NOM	foro
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
disse	V	dizer
logo	ADV	logo
que	PR	que
podia	V	poder
ser	V	ser
que	CONJSUB	que
sim	ADV	sim
;	SENT	;
conforme	V	conformar
.	SENT	.
</s>
<s>
Sobre	PRP	sobre
isto	P	isto
falamos	V	falar
um	DET	um
pouco	ADV	pouco
,	VIRG	,
e	CONJ	e
as	DET	a
qualidades	NOM	qualidade
do	PRP+DET	de
advogado	NOM	advogado
foram	V	ir
ainda	ADV	ainda
honradas	ADJ	honrado
,	VIRG	,
mas	CONJ	mas
não	ADV	não
eram	V	ser
tantas	P	tanta
,	VIRG	,
nem	CONJ	nem
tamanhas	ADJ	tamanho
como	CONJ	como
as	DET	a
de	PRP	de
Tristão	NOM	tristão
.	SENT	.
</s>
<s>
Falavam	V	falar
com	PRP	com
simpatia	NOM	simpatia
,	VIRG	,
Aguiar	V	aguiar
mais	ADV	mais
que	CONJSUB	que
D.	NOM	<unknown>
Carmo	NOM	carmo
;	SENT	;
eram	V	ser
relações	NOM	relação
propriamente	ADV	propriamente
do	PRP+DET	de
banco	NOM	banco
e	CONJ	e
do	PRP+DET	de
foro	NOM	foro
.	SENT	.
</s>
<s>
Mas	CONJ	mas
não	ADV	não
haverá	V	haver
ainda	ADV	ainda
nele	PRP+P	ele
alguma	ADJ	alguma
faísca	NOM	faísca
antiga	ADJ	antigo
?	SENT	?
perguntei	V	perguntar
.	SENT	.
</s>
<s>
Pode	V	poder
ser	V	ser
,	VIRG	,
e	CONJ	e
será	V	ser
mais	ADV	mais
uma	DET	uma
razão	NOM	razão
para	PRP	para
fugir	V	fugir
,	VIRG	,
concluiu	V	concluir
ele	P	ele
.	SENT	.
</s>
<s>
Não	ADV	não
quis	V	querer
dizer	V	dizer
o	DET	o
que	PR	que
vira	V	ver
na	PRP+DET	em
rua	NOM	rua
,	VIRG	,
e	CONJ	e
aliás	ADV	aliás
a	DET	a
conclusão	NOM	conclusão
dele	PRP+P	de
não	ADV	não
era	V	ser
errada	ADJ	errado
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Carmo	V	<unknown>
escutava	V	escutar
agora	ADV	agora
sem	PRP	sem
falar	V	falar
,	VIRG	,
embora	ADV	embora
com	PRP	com
interesse	NOM	interesse
.	SENT	.
</s>
<s>
A	DET	a
discrição	NOM	discrição
daquela	PRP+P	aquela
senhora	NOM	senhor
é	V	ser
das	PRP+DET	de
mais	ADV	mais
completas	ADJ	completo
que	PR	que
tenho	V	ter
achado	V	achar
na	PRP+DET	em
vida	NOM	vida
.	SENT	.
</s>
<s>
Não	ADV	não
quis	V	querer
ela	P	ela
entrar	V	entrar
em	PRP	em
tal	P	tal
assunto	NOM	assunto
,	VIRG	,
e	CONJ	e
o	DET	o
marido	NOM	marido
não	ADV	não
tardou	V	tardar
muito	ADV	muito
que	PR	que
o	P	o
deixasse	V	deixar
.	SENT	.
</s>
<s>
Eu	P	eu
não	ADV	não
retive	V	reter
a	PRP	a
um	DET	um
nem	CONJ	nem
a	DET	a
outro	ADJ	outro
.	SENT	.
</s>
<s>
Assim	ADV	assim
é	V	ser
o	DET	o
destino	NOM	destino
dos	PRP+DET	de
namorados	NOM	namorado
sem	PRP	sem
ventura	NOM	ventura
;	SENT	;
os	DET	o
próprios	ADJ	próprio
amigos	NOM	amigo
,	VIRG	,
como	CONJ	como
Aguiar	V	aguiar
parece	V	parecer
que	CONJSUB	que
é	V	ser
de	PRP	de
Osório	V	<unknown>
,	VIRG	,
tratam	V	tratar
logo	ADV	logo
de	PRP	de
outra	ADJ	outro
coisa	NOM	coisa
.	SENT	.
</s>
<s>
Eles	P	ele
que	PR	que
se	P	se
fiquem	V	ficar
consigo	P	consigo
.	SENT	.
</s>
<s>
Nós	P	nós
passamos	V	passar
a	PRP	a
tratar	V	tratar
de	PRP	de
algumas	ADJ	alguma
notícias	NOM	notícia
de	PRP	de
sociedade	NOM	sociedade
e	CONJ	e
das	PRP+DET	de
últimas	ADJ	último
notícias	NOM	notícia
novelescas	ADJ	novelesco
de	PRP	de
Paris	NOM	Paris
.	SENT	.
</s>
<s>
Neste	PRP+P	em
capítulo	NOM	capítulo
D.	NOM	<unknown>
Carmo	NOM	carmo
sabe	V	saber
mais	ADV	mais
que	PR	que
eu	P	eu
,	VIRG	,
e	CONJ	e
muito	ADV	muito
mais	ADV	mais
que	CONJSUB	que
o	DET	o
marido	NOM	marido
,	VIRG	,
que	PR	que
não	ADV	não
sabe	V	saber
nada	P	nada
;	SENT	;
mas	CONJ	mas
Aguiar	V	aguiar
acompanhou	V	acompanhar
a	DET	a
conversação	NOM	conversação
como	CONJ	como
se	P	se
soubesse	V	saber
alguma	ADJ	alguma
coisa	NOM	coisa
.	SENT	.
</s>
<s>
Ele	P	ele
compra-lhe	V+P	comprar
os	DET	o
livros	NOM	livro
,	VIRG	,
que	PR	que
ela	P	ela
lê	V	ler
e	CONJ	e
resume	V	resumir
para	PRP	para
ele	P	ele
ouvir	V	ouvir
.	SENT	.
</s>
<s>
Como	CONJ	como
a	DET	a
memória	NOM	memória
dele	PRP+P	de
é	V	ser
grande	ADJ	grande
,	VIRG	,
cita	V	citar
também	ADV	também
as	DET	a
narrações	NOM	narração
escritas	V	escrever
,	VIRG	,
com	PRP	com
a	DET	a
diferença	NOM	diferença
que	PR	que
ela	P	ela
,	VIRG	,
tendo	V	tender
impressão	NOM	impressão
direta	ADJ	direto
,	VIRG	,
a	DET	a
análise	NOM	análise
que	PR	que
faz	V	fazer
é	V	ser
mais	ADV	mais
viva	ADJ	vivo
e	CONJ	e
interessante	ADJ	interessante
.	SENT	.
</s>
<s>
Ouvi-lhe	V+P	ouvir
dizer	V	dizer
de	PRP	de
alguns	ADJ	algum
nomes	NOM	nome
contemporâneos	ADJ	contemporâneo
muita	ADJ	muita
coisa	NOM	coisa
fina	ADJ	fino
e	CONJ	e
própria	ADJ	próprio
.	SENT	.
</s>
<s>
É	V	ser
claro	ADV	claro
que	CONJSUB	que
,	VIRG	,
se	CONJ	se
o	DET	o
marido	NOM	marido
escrevesse	V	escrever
também	ADV	também
,	VIRG	,
achá-lo-ia	V+P	achar
melhor	ADV	melhor
que	PR	que
ninguém	P	ninguém
,	VIRG	,
porque	CONJ	porque
ela	P	ela
o	P	o
ama	V	amar
deveras	ADV	deveras
,	VIRG	,
tanto	ADV	tanto
ou	CONJ	ou
mais	ADV	mais
que	CONJSUB	que
no	PRP+DET	em
primeiro	CARD	primeiro
dia	NOM	dia
;	SENT	;
é	V	ser
a	DET	a
impressão	NOM	impressão
que	PR	que
ainda	ADV	ainda
hoje	ADV	hoje
me	P	me
deixou	V	deixar
.	SENT	.
</s>
<s>
Eu	P	eu
,	VIRG	,
para	PRP	para
lhes	P	lhes
ser	V	ser
agradável	ADJ	agradável
,	VIRG	,
e	CONJ	e
um	DET	um
pouco	ADV	pouco
a	PRP	a
mim	P	mim
mesmo	ADV	mesmo
,	VIRG	,
porque	CONJ	porque
os	P	o
queria	V	querer
gozar	V	gozar
também	ADV	também
,	VIRG	,
voltei	V	voltar
ao	PRP+DET	a
assunto	NOM	assunto
principal	ADJ	principal
para	PRP	para
ambos	CARD	ambos
,	VIRG	,
que	PR	que
não	ADV	não
seria	V	ser
Fidélia	NOM	<unknown>
só	ADJ	só
,	VIRG	,
nem	CONJ	nem
só	ADV	só
Tristão	NOM	tristão
,	VIRG	,
mas	CONJ	mas
os	DET	o
dois	NOM	dois
juntos	ADJ	junto
.	SENT	.
</s>
<s>
Digam-me	V+P	dizer
,	VIRG	,
se	P	se
eles	P	ele
fossem	V	ir
irmãos	NOM	irmão
e	CONJ	e
seus	ADJ	seu
filhos	NOM	filho
,	VIRG	,
não	ADV	não
seria	V	ser
melhor	ADV	melhor
que	CONJSUB	que
apenas	ADV	apenas
amigos	NOM	amigo
e	CONJ	e
estranhos	ADJ	estranho
um	DET	um
ao	PRP+DET	a
outro	ADJ	outro
?	SENT	?
Era	V	ser
a	DET	a
primeira	CARD	primeiro
vez	NOM	vez
que	PR	que
lhes	P	lhes
dizia	V	dizer
uma	DET	uma
coisa	NOM	coisa
destas	PRP+P	de
,	VIRG	,
e	CONJ	e
o	DET	o
interesse	NOM	interesse
foi	V	ir
tamanho	NOM	tamanho
que	PR	que
eles	P	ele
pegaram	V	pegar
do	PRP+DET	de
assunto	NOM	assunto
para	PRP	para
dizer	V	dizer
coisas	NOM	coisa
interessantíssimas	ADJ	interessante
.	SENT	.
</s>
<s>
Não	ADV	não
as	P	a
escrevo	V	escrever
por	PRP	por
ser	V	ser
tarde	NOM	tarde
,	VIRG	,
mas	CONJ	mas
cá	ADV	cá
me	P	me
ficam	V	ficar
de	PRP	de
memória	NOM	memória
.	SENT	.
</s>
<s>
Digo	V	dizer
só	ADV	só
que	CONJSUB	que
,	VIRG	,
quando	CONJ	quando
saí	V	sair
,	VIRG	,
D.	NOM	<unknown>
Carmo	NOM	carmo
,	VIRG	,
apesar	L	apesar
do	PRP+DET	de
joelho	NOM	joelho
doente	NOM	doente
,	VIRG	,
e	CONJ	e
por	PRP	por
mais	ADV	mais
que	PR	que
eu	P	eu
quisesse	V	querer
detê-la	V+P	deter
,	VIRG	,
veio	V	vir
comigo	P	comigo
à	PRP+DET	a
porta	NOM	porta
da	PRP+DET	de
sala	NOM	sala
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
acompanhou-me	V+P	acompanhar
até	PRP	até
à	PRP+DET	a
porta	NOM	porta
do	PRP+DET	de
jardim	NOM	jardim
,	VIRG	,
enquanto	CONJ	enquanto
ela	P	ela
veio	V	vir
à	PRP+DET	a
janela	NOM	janela
,	VIRG	,
donde	PRP+ADV	de
se	P	se
despedia	V	despedir
ainda	ADV	ainda
uma	DET	uma
vez	NOM	vez
.	SENT	.
</s>
<s>
Olhe	V	olhar
o	DET	o
sereno	ADJ	sereno
,	VIRG	,
boa	ADJ	bom
noite	NOM	noite
,	VIRG	,
disse-lhe	V+P	dizer
eu	P	eu
cá	ADV	cá
de	PRP	de
baixo	ADJ	baixo
.	SENT	.
</s>
<s>
Boa	ADJ	bom
noite	NOM	noite
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Carmo	V	<unknown>
entrou	V	entrar
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
e	CONJ	e
eu	P	eu
apertamos	V	apertar
a	DET	a
mão	NOM	mão
um	DET	um
do	PRP+DET	de
outro	ADJ	outro
.	SENT	.
</s>
<s>
Indo	V	ir
a	PRP	a
sair	V	sair
,	VIRG	,
lembrou-me	V+P	lembrar
falar	V	falar
do	PRP+DET	de
cão	NOM	cão
ali	ADV	ali
sepultado	V	sepultar
.	SENT	.
</s>
<s>
Não	ADV	não
lhe	P	lhe
falei	V	falar
logo	ADV	logo
,	VIRG	,
dei	V	dar
três	CARD	três
ou	CONJ	ou
quatro	CARD	quatro
investidas	NOM	investida
,	VIRG	,
mas	CONJ	mas
tão	ADV	tão
rápidas	ADJ	rápido
que	CONJSUB	que
,	VIRG	,
se	P	se
gastei	V	gastar
um	DET	um
minuto	NOM	minuto
,	VIRG	,
foi	V	ir
o	DET	o
mais	ADV	mais
;	SENT	;
nem	CONJ	nem
tanto	ADV	tanto
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
ouviu-me	V+P	ouvir
espantado	ADJ	espantado
e	CONJ	e
constrangido	ADJ	constrangido
.	SENT	.
</s>
<s>
Quem	PR	quem
lhe	P	lhe
contou	V	contar
isso	P	isso
?	SENT	?
O	DET	o
Dr	NOM	<unknown>
.	SENT	.
</s>
<s>
Tristão	NOM	tristão
.	SENT	.
</s>
<s>
Não	ADV	não
lhe	P	lhe
quis	V	querer
citar	V	citar
o	DET	o
Campos	NOM	campo
,	VIRG	,
que	PR	que
também	ADV	também
me	P	me
falou	V	falar
do	PRP+DET	de
animal	NOM	animal
.	SENT	.
</s>
<s>
Aguiar	V	aguiar
confessou	V	confessar
calando	V	calar
,	VIRG	,
depois	ADV	depois
falando	V	falar
,	VIRG	,
mas	CONJ	mas
não	ADV	não
falou	V	falar
muito	ADV	muito
.	SENT	.
</s>
<s>
Confirmou	V	confirmar
que	CONJSUB	que
tiveram	V	ter
muita	ADJ	muita
amizade	NOM	amizade
ao	PRP+DET	a
bicho	NOM	bicho
,	VIRG	,
e	CONJ	e
referiu-me	V+P	referir
os	DET	o
padecimentos	NOM	padecimento
que	PR	que
a	DET	a
doença	NOM	doença
e	CONJ	e
a	DET	a
morte	NOM	morte
deste	PRP+P	de
produziram	V	produzir
na	PRP+DET	em
mulher	NOM	mulher
.	SENT	.
</s>
<s>
Não	ADV	não
disse	V	dizer
os	DET	o
seus	ADJ	seu
,	VIRG	,
mas	CONJ	mas
também	ADV	também
os	P	o
tivera	V	ter
;	SENT	;
olhou	V	olhar
uma	DET	uma
vez	NOM	vez
para	PRP	para
o	DET	o
lado	NOM	lado
da	PRP+DET	de
parede	NOM	parede
,	VIRG	,
e	CONJ	e
depois	ADV	depois
de	PRP	de
uma	DET	uma
